c401-304          RUN.0080    80    80   250      0     0.11 --------- --------- ---------     84.00 0.02 0.71  0.04      6.00      0.00
c401-304     MEAN_RUN.0080    80    80   250     0      0.11 --------- --------- ---------     84.00 0.02 0.71  0.06      6.00      0.00
c401-304      STD_RUN.0080    80    80   250     0      0.00 --------- --------- ---------      0.00 0.00 0.00  0.01      0.00      0.00
c401-304     STAT_RUN.0080    80    80   250     0      0.11      0.00 --------- --------- --------- --------- --------- ---------     84.00      0.00 0.02 0.00 0.71 0.00  0.06  0.01      6.00      0.00      0.00      0.00
c401-304          RUN.0160   160   160   250      0     0.45 --------- --------- ---------    296.00 0.05 0.76  0.04      6.00      0.00
c401-304          RUN.0160   160   160   250      0     0.44 --------- --------- ---------    296.00 0.05 0.76  0.04      6.00      0.00
c401-304          RUN.0160   160   160   250      0     0.44 --------- --------- ---------    296.00 0.05 0.76  0.04      6.00      0.00
c401-304          RUN.0160   160   160   250      0     0.44 --------- --------- ---------    296.00 0.05 0.76  0.11      6.00      0.00
c401-304          RUN.0160   160   160   250      0     0.45 --------- --------- ---------    296.00 0.05 0.75  0.10      6.00      0.00
c401-304          RUN.0160   160   160   250      0     0.44 --------- --------- ---------    296.00 0.05 0.76  0.10      6.00      0.00
c401-304          RUN.0160   160   160   250      0     0.44 --------- --------- ---------    296.00 0.05 0.76  0.09      6.00      0.00
c401-304          RUN.0160   160   160   250      0     0.44 --------- --------- ---------    296.00 0.05 0.76  0.08      6.00      0.00
c401-304          RUN.0160   160   160   250      0     0.44 --------- --------- ---------    296.00 0.05 0.75  0.07      6.00      0.00
c401-304          RUN.0160   160   160   250      0     0.44 --------- --------- ---------    296.00 0.05 0.76  0.07      6.00      0.00
c401-304     MEAN_RUN.0160   160   160   250     0      0.44 --------- --------- ---------    296.00 0.05 0.76  0.07      6.00      0.00
c401-304      STD_RUN.0160   160   160   250     0      0.00 --------- --------- ---------      0.00 0.00 0.00  0.03      0.00      0.00
c401-304     STAT_RUN.0160   160   160   250     0      0.44      0.00 --------- --------- --------- --------- --------- ---------    296.00      0.00 0.05 0.00 0.76 0.00  0.07  0.03      6.00      0.00      0.00      0.00
c401-304          RUN.0320   320   320   250      0     1.78 --------- --------- ---------   1148.00 0.15 0.77  0.14      6.00      2.00
c401-304          RUN.0320   320   320   250      0     1.77 --------- --------- ---------   1148.00 0.15 0.77  0.13      6.00      2.00
c401-304          RUN.0320   320   320   250      0     1.78 --------- --------- ---------   1148.00 0.15 0.76  0.12      6.00      2.00
